#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -15              10               1              HB  0.77901 -0.30808  0.78247  0.05683 -0.31802  0.80188 -0.36277  0.01264 -0.33930  0.80760   4200478A
              -15              10               2              HB  0.74493 -0.26779  0.72558 -0.02951 -0.33069  0.71389 -0.23242 -0.08621 -0.23370  0.71139   4200878A
              -16              10               1              HB  0.51698 -0.13626  0.50327 -0.05861 -0.15367  0.48516 -0.15756 -0.01069 -0.13845  0.52041   4200480A
              -16              10               2              HB  0.74798 -0.28816  0.72668 -0.01882 -0.24286  0.68847 -0.31442 -0.05119 -0.25974  0.74725   4200880A
               -1              11               1              HB  0.62901 -0.19538  0.63576 -0.03904 -0.24889  0.59026 -0.33577 -0.02009 -0.19214  0.62093   4200408B
               -2              11               1              HB  0.62207 -0.25587  0.62828  0.11113 -0.10973  0.61969 -0.28392  0.06200 -0.21241  0.60644   4200410B
               -3              11               1              HB  0.48950 -0.14224  0.50401  0.01566 -0.16367  0.47665 -0.16511  0.04156 -0.10532  0.52240   4200418B
               -4              11               1              HB  0.79064 -0.31606  0.85527  0.01609 -0.22777  0.81244 -0.17515 -0.05371 -0.32678  0.78405   4200420B
               -5              11               1              HB  0.59771 -0.20097  0.60243 -0.07907 -0.22888  0.63979 -0.24631  0.06040 -0.19053  0.55749   4200428B
               -6              11               1              HB  0.66968 -0.20825  0.65519 -0.01760 -0.21118  0.60321 -0.28987  0.00027 -0.21966  0.67612   4200430B
               -7              11               1              HB  0.59146 -0.21573  0.60725 -0.07162 -0.22006  0.59806 -0.22542 -0.07233 -0.25809  0.61555   4200438B
               -8              11               1              HB  0.61941 -0.20301  0.67131 -0.05424 -0.27648  0.62824 -0.26882  0.01291 -0.22244  0.62710   4200440B
               -9              11               1              HB  0.52505 -0.14854  0.51171  0.00969 -0.15992  0.49968 -0.21348 -0.00709 -0.16975  0.53978   4200448B
